"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-01","1996","01","01","","-9.3","","-17.0","","-13.2","","31.2","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-02","1996","01","02","","-11.0","","-19.1","","-15.1","","33.1","","0.0","","0.0","","0.0","","0.0","","16","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-03","1996","01","03","","-14.7","","-18.5","","-16.6","","34.6","","0.0","","0.0","","2.4","","2.4","","14","","34","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-04","1996","01","04","","-11.3","","-15.5","","-13.4","","31.4","","0.0","","0.0","","6.7","","6.6","","23","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-05","1996","01","05","","-10.8","","-21.7","","-16.3","","34.3","","0.0","","0.0","","2.0","","2.0","","30","","27","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-06","1996","01","06","","-10.8","","-22.9","","-16.9","","34.9","","0.0","","0.0","","2.0","","2.0","","32","","27","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-07","1996","01","07","","-10.0","","-19.2","","-14.6","","32.6","","0.0","","0.0","","0.0","T","0.0","T","32","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-08","1996","01","08","","-7.1","","-15.2","","-11.2","","29.2","","0.0","","0.0","","5.9","","5.3","","32","","1","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-09","1996","01","09","","-6.4","","-16.3","","-11.4","","29.4","","0.0","","0.0","T","7.7","","7.4","","43","","32","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-10","1996","01","10","","-3.4","","-16.5","","-10.0","","28.0","","0.0","","0.0","","1.6","","1.6","","45","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1996-01-11","1996","01","11","","-4.8","","-13.2","","-9.0","","27.0","","0.0","","0.0","","3.6","","3.6","","46","","31","","44",""
