"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-16","2003","01","16","","-11.5","","-17.0","","-14.3","","32.3","","0.0","","0.0","","0.0","T","0.0","T","26","","29","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-17","2003","01","17","","-5.4","","-15.2","","-10.3","","28.3","","0.0","","3.7","","0.0","","3.7","","26","","16","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-18","2003","01","18","","-10.5","","-18.4","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","26","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-19","2003","01","19","","-3.0","","-22.3","","-12.7","","30.7","","0.0","","0.0","T","0.0","","0.0","T","24","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-20","2003","01","20","","-3.2","","-10.4","","-6.8","","24.8","","0.0","","2.5","","0.0","","2.5","","24","","29","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-21","2003","01","21","","-9.8","","-15.2","","-12.5","","30.5","","0.0","","0.0","","1.2","","1.2","","27","","26","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-22","2003","01","22","","-15.2","","-18.8","","-17.0","","35.0","","0.0","","0.0","","0.3","","0.3","","21","","27","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-23","2003","01","23","","-4.3","","-15.5","","-9.9","","27.9","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-24","2003","01","24","","-6.3","","-17.0","","-11.7","","29.7","","0.0","","0.0","","0.2","","0.2","","21","","34","","57",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-25","2003","01","25","","-6.7","","-18.3","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-26","2003","01","26","","0.5","","-11.6","","-5.6","","23.6","","0.0","","0.4","","2.6","","2.0","","21","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-27","2003","01","27","","4.8","","-6.9","","-1.1","","19.1","","0.0","","17.0","","0.8","","17.8","","19","","33","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-28","2003","01","28","","-6.8","","-13.4","","-10.1","","28.1","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-29","2003","01","29","","-3.5","","-13.0","","-8.3","","26.3","","0.0","","1.8","","0.2","","2.0","","19","","21","E","32","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-30","2003","01","30","","0.0","","-8.4","","-4.2","","22.2","","0.0","","0.0","","0.8","","0.8","","21","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-01-31","2003","01","31","","0.3","","-4.5","","-2.1","","20.1","","0.0","","2.2","","0.7","","2.9","","21","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-01","2003","02","01","","1.3","","-0.5","","0.4","","17.6","","0.0","","28.5","","0.0","","28.5","","21","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-02","2003","02","02","","9.1","","-0.5","","4.3","","13.7","","0.0","","47.3","","0.0","","47.3","","20","","11","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-03","2003","02","03","","0.6","","-5.0","","-2.2","","20.2","","0.0","","0.0","","2.9","","2.9","","12","","32","","61",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-04","2003","02","04","","7.6","","-7.9","","-0.2","","18.2","","0.0","","17.6","","0.0","","17.6","","11","","28","","69",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-05","2003","02","05","","5.0","","-9.8","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","6","","23","","74",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-06","2003","02","06","","-6.7","","-11.8","","-9.3","","27.3","","0.0","","0.0","T","0.0","","0.0","T","6","","28","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-07","2003","02","07","","-1.9","","-12.3","","-7.1","","25.1","","0.0","","0.0","","2.3","","2.3","","6","","17","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-08","2003","02","08","","-3.2","","-11.8","","-7.5","","25.5","","0.0","","1.5","","0.0","","1.5","","15","","33","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-09","2003","02","09","","-0.2","","-7.5","","-3.9","","21.9","","0.0","","0.2","","0.0","","0.2","","15","","21","E","37","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-10","2003","02","10","","-3.4","","-11.9","","-7.7","","25.7","","0.0","","7.0","","0.0","","7.0","","16","","5","E","32","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-11","2003","02","11","","-1.8","","-15.1","","-8.5","","26.5","","0.0","","8.0","","0.0","","8.0","","35","","29","E","41","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-12","2003","02","12","","-0.8","","-17.6","","-9.2","","27.2","","0.0","","5.5","","0.0","","5.5","","37","","27","E","61","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-13","2003","02","13","","-10.7","","-22.0","","-16.4","","34.4","","0.0","","0.5","","0.0","","0.5","","34","","28","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-14","2003","02","14","","-18.1","","-23.9","","-21.0","","39.0","","0.0","","0.0","T","0.0","","0.0","T","32","","27","","57",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-15","2003","02","15","","-16.5","","-22.2","","-19.4","","37.4","","0.0","","0.0","","0.0","T","0.0","T","30","","28","","54",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-16","2003","02","16","","-13.6","","-23.8","","-18.7","","36.7","","0.0","","0.0","","0.0","","0.0","","30","","33","E","37","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-17","2003","02","17","","-11.0","","-21.0","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-18","2003","02","18","","-3.9","","-11.3","","-7.6","","25.6","","0.0","","0.4","","0.0","","0.4","","30","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-19","2003","02","19","","-0.3","","-7.5","","-3.9","","21.9","","0.0","","0.0","T","0.0","","0.0","T","30","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-20","2003","02","20","","3.0","","-3.2","","-0.1","","18.1","","0.0","","2.8","","0.0","","2.8","","33","","18","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-21","2003","02","21","","6.6","","-3.6","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","35","","28","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-22","2003","02","22","","1.8","","-4.8","","-1.5","","19.5","","0.0","","3.0","","0.0","","3.0","","34","","9","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-23","2003","02","23","","7.4","","-4.0","","1.7","","16.3","","0.0","","22.5","","0.0","","22.5","","37","","20","","61",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-24","2003","02","24","","3.6","","-6.1","","-1.3","","19.3","","0.0","","0.0","T","0.0","","0.0","T","29","","30","","69",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-25","2003","02","25","","-4.3","","-16.0","","-10.2","","28.2","","0.0","","0.7","","0.0","","0.7","","28","","31","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-26","2003","02","26","","-10.3","","-19.0","","-14.7","","32.7","","0.0","","0.0","T","0.0","","0.0","T","28","","30","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-27","2003","02","27","","-7.2","","-18.9","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-02-28","2003","02","28","","-3.7","","-15.9","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","27","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-01","2003","03","01","","1.5","","-14.7","","-6.6","","24.6","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-02","2003","03","02","","4.4","","-6.3","","-1.0","","19.0","","0.0","","15.9","","0.0","T","15.9","","28","","14","","54",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-03","2003","03","03","","6.8","","-16.2","","-4.7","","22.7","","0.0","","27.4","","0.0","T","27.4","","20","","28","","63",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-04","2003","03","04","","-3.9","","-16.7","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","19","","28","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-05","2003","03","05","","3.6","","-3.9","","-0.2","","18.2","","0.0","","5.3","","0.0","","5.3","","19","","22","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-06","2003","03","06","","2.9","","-11.7","","-4.4","","22.4","","0.0","","1.0","","0.0","","1.0","","17","","32","E","48","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-07","2003","03","07","","-5.5","","-15.4","","-10.5","","28.5","","0.0","","0.0","T","0.0","","0.0","T","17","","32","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-08","2003","03","08","","1.5","","-8.3","","-3.4","","21.4","","0.0","","0.0","","0.6","","0.6","","16","","20","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-09","2003","03","09","","4.9","","-8.2","","-1.7","","19.7","","0.0","","2.8","","0.0","","2.8","","15","","20","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-10","2003","03","10","","-7.9","","-14.5","","-11.2","","29.2","","0.0","","0.0","","0.2","","0.2","","8","","29","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-11","2003","03","11","","-1.4","","-15.2","","-8.3","","26.3","","0.0","","0.0","","0.2","","0.2","","9","","21","E","48","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-12","2003","03","12","","4.2","","-1.4","","1.4","","16.6","","0.0","","0.0","","0.0","T","0.0","T","7","","21","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-13","2003","03","13","","0.2","","-7.4","","-3.6","","21.6","","0.0","","0.0","","1.4","","1.4","","6","","30","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-14","2003","03","14","","-7.3","","-14.1","","-10.7","","28.7","","0.0","","0.3","","0.0","","0.3","","9","","32","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-15","2003","03","15","","-5.9","","-15.3","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","10","","31","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-16","2003","03","16","","1.1","","-7.9","","-3.4","","21.4","","0.0","","0.0","T","0.0","","0.0","T","9","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-17","2003","03","17","","-0.6","","-2.8","","-1.7","","19.7","","0.0","","0.0","T","0.0","","0.0","T","9","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-18","2003","03","18","","-1.5","","-9.4","","-5.5","","23.5","","0.0","","0.4","","0.0","","0.4","","9","","34","","54",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-19","2003","03","19","","-3.2","","-11.0","","-7.1","","25.1","","0.0","","0.0","","0.0","","0.0","","9","","33","E","52","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-20","2003","03","20","","5.3","","-7.4","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","9","","23","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-21","2003","03","21","","8.0","","-0.3","","3.9","","14.1","","0.0","","5.7","","0.0","","5.7","","4","","20","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-22","2003","03","22","","5.7","","0.5","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-23","2003","03","23","","1.9","","-0.8","","0.6","","17.4","","0.0","","13.5","","0.0","","13.5","","1","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-24","2003","03","24","","1.1","","-1.2","","-0.1","","18.1","","0.0","","0.0","T","0.0","","0.0","T","18","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-25","2003","03","25","","-0.2","","-3.2","","-1.7","","19.7","","0.0","","0.0","T","0.0","","0.0","T","14","","18","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-26","2003","03","26","","7.7","","-3.2","","2.3","","15.7","","0.0","","0.0","T","0.0","","0.0","T","11","","19","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-27","2003","03","27","","8.3","","1.3","","4.8","","13.2","","0.0","","7.3","","0.0","","7.3","","1","","19","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-28","2003","03","28","","8.4","","-0.6","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","0","T","32","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-29","2003","03","29","","9.2","","-1.7","","3.8","","14.2","","0.0","","1.0","","0.0","","1.0","","0","T","20","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-30","2003","03","30","","13.7","","6.9","","10.3","","7.7","","0.0","","14.4","","0.0","","14.4","","0","T","19","","76",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-03-31","2003","03","31","","14.1","","-1.6","","6.3","","11.7","","0.0","","91.5","","0.0","","91.5","","0","T","18","","69",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-01","2003","04","01","","-0.3","","-6.2","","-3.3","","21.3","","0.0","","0.0","T","0.0","","0.0","T","0","T","27","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-02","2003","04","02","","4.1","","-7.0","","-1.5","","19.5","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-03","2003","04","03","","5.6","","-4.7","","0.5","","17.5","","0.0","","0.0","T","0.0","","0.0","T","0","T","33","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-04","2003","04","04","","-1.5","","-7.0","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-05","2003","04","05","","-2.0","","-5.4","","-3.7","","21.7","","0.0","","11.6","","0.0","","11.6","","0","T","11","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-06","2003","04","06","","0.2","","-3.5","","-1.7","","19.7","","0.0","","0.3","","0.0","","0.3","","5","","30","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-07","2003","04","07","","-0.3","","-6.1","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","4","","30","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-08","2003","04","08","","3.6","","-5.9","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-09","2003","04","09","","6.5","","-4.6","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-10","2003","04","10","","9.8","","-2.3","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","T","34","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-11","2003","04","11","","8.6","","-3.5","","2.6","","15.4","","0.0","","0.0","T","0.0","","0.0","T","0","T","19","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-12","2003","04","12","","10.0","","0.1","","5.1","","12.9","","0.0","","33.6","","0.0","","33.6","","0","T","34","","54",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-13","2003","04","13","","2.5","","-4.1","","-0.8","","18.8","","0.0","","0.0","T","0.0","","0.0","T","0","T","33","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-14","2003","04","14","","7.4","","-4.9","","1.3","","16.7","","0.0","","0.0","T","0.0","","0.0","T","0","T","28","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-15","2003","04","15","","14.7","","-1.5","","6.6","","11.4","","0.0","","0.0","T","0.0","","0.0","T","0","T","21","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-16","2003","04","16","","11.8","","-5.9","","3.0","","15.0","","0.0","","1.8","","0.0","","1.8","","2","","35","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-17","2003","04","17","","-0.8","","-10.2","","-5.5","","23.5","","0.0","","0.0","T","0.0","","0.0","T","1","","34","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-18","2003","04","18","","7.0","","-6.6","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-19","2003","04","19","","9.8","","-4.2","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-20","2003","04","20","","14.4","","0.0","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-21","2003","04","21","","13.3","","-1.7","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-22","2003","04","22","","10.2","","2.2","","6.2","","11.8","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-23","2003","04","23","","11.8","","3.9","","7.9","","10.1","","0.0","","35.6","","0.0","","35.6","","","","18","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-24","2003","04","24","","12.0","","2.2","","7.1","","10.9","","0.0","","6.8","","0.0","","6.8","","","","17","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-25","2003","04","25","","6.3","","2.2","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-26","2003","04","26","","14.4","","1.1","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-27","2003","04","27","","10.2","","1.7","","6.0","","12.0","","0.0","","","M","","M","","M","","","12","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-28","2003","04","28","","17.9","","3.6","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","","","20","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-29","2003","04","29","","21.8","","3.7","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-04-30","2003","04","30","","11.8","","2.3","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","32","E","37","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-01","2003","05","01","","12.3","","1.3","","6.8","","11.2","","0.0","","","M","","M","","M","","","16","E","44","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-02","2003","05","02","","14.8","","7.0","","10.9","","7.1","","0.0","","","M","","M","","M","","","20","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-03","2003","05","03","","7.6","","-0.4","","3.6","","14.4","","0.0","","","M","","M","","M","","","36","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-04","2003","05","04","","17.3","","-0.5","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-05","2003","05","05","","17.2","","1.9","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-06","2003","05","06","","18.9","","1.7","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-07","2003","05","07","","11.9","","6.6","","9.3","","8.7","","0.0","","","M","","M","","M","","","15","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-08","2003","05","08","","13.3","","4.3","","8.8","","9.2","","0.0","","","M","","M","","M","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-09","2003","05","09","","7.9","","2.7","","5.3","","12.7","","0.0","","","M","","M","","M","","","31","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-10","2003","05","10","","4.3","","2.1","","3.2","","14.8","","0.0","","3.1","","0.0","","3.1","","","","30","","54",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-11","2003","05","11","","7.2","","2.1","","4.7","","13.3","","0.0","","0.0","T","0.0","","0.0","T","","","34","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-12","2003","05","12","","6.2","","2.8","","4.5","","13.5","","0.0","","6.2","","0.0","","6.2","","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-13","2003","05","13","","8.7","","4.4","","6.6","","11.4","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-14","2003","05","14","","12.2","","4.9","","8.6","","9.4","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2003-05-15","2003","05","15","","6.9","","0.8","","3.9","","14.1","","0.0","","0.0","T","0.0","","0.0","T","","","34","","37",""
