"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-01","1962","01","01","","1.7","","-10.6","","-4.5","","22.5","","0.0","","0.0","T","1.3","","1.3","","0","T","18","","97",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-02","1962","01","02","","-6.1","","-10.0","","-8.1","","26.1","","0.0","","0.0","","18.3","","18.3","","0","T","34","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-03","1962","01","03","","0.6","","-12.2","","-5.8","","23.8","","0.0","","0.0","T","3.6","","3.6","","15","","20","","66",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-04","1962","01","04","","0.6","","-18.3","","-8.9","","26.9","","0.0","","0.0","T","1.8","","1.8","","18","","27","S","76",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-05","1962","01","05","","-5.6","","-20.6","","-13.1","","31.1","","0.0","","0.0","","0.8","","0.8","","18","","32","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-06","1962","01","06","","3.3","","-6.1","","-1.4","","19.4","","0.0","","11.7","","1.8","","13.5","","15","","20","S","42",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-07","1962","01","07","","9.4","","-4.4","","2.5","","15.5","","0.0","","34.8","","5.3","","40.1","","15","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-08","1962","01","08","","4.4","","1.7","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-09","1962","01","09","","3.3","","-1.7","","0.8","","17.2","","0.0","","0.3","","0.3","","0.5","","3","","27","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-10","1962","01","10","","0.6","","-10.0","","-4.7","","22.7","","0.0","","0.0","","0.8","","0.8","","0","T","25","","61",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-11","1962","01","11","","-5.0","","-12.2","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","29","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-12","1962","01","12","","1.1","","-6.7","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","20","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-13","1962","01","13","","-1.7","","-10.0","","-5.9","","23.9","","0.0","","0.0","","0.8","","0.8","","0","T","36","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-14","1962","01","14","","0.0","","-11.7","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","0","T","23","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-15","1962","01","15","","8.3","","0.0","","4.2","","13.8","","0.0","","16.8","","0.0","","16.8","","0","T","16","","105",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-16","1962","01","16","","10.0","","-8.3","","0.9","","17.1","","0.0","","10.2","","0.0","","10.2","","0","","16","","111",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-17","1962","01","17","","0.0","","-13.9","","-7.0","","25.0","","0.0","","0.0","","0.8","","0.8","","0","","25","","80",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-18","1962","01","18","","-8.9","","-18.9","","-13.9","","31.9","","0.0","","0.0","","1.3","","1.3","","0","T","27","","68",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-19","1962","01","19","","-6.7","","-13.3","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","","51",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-20","1962","01","20","","-5.0","","-12.8","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-21","1962","01","21","","-6.1","","-11.7","","-8.9","","26.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-22","1962","01","22","","3.9","","-8.9","","-2.5","","20.5","","0.0","","5.3","","0.0","T","5.3","","0","T","20","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-23","1962","01","23","","4.4","","-10.0","","-2.8","","20.8","","0.0","","1.0","","0.3","","1.3","","0","","29","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-24","1962","01","24","","0.0","","-13.3","","-6.7","","24.7","","0.0","","0.0","","0.5","","0.5","","0","T","18","","60",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-25","1962","01","25","","3.3","","-1.7","","0.8","","17.2","","0.0","","9.7","","1.5","","11.2","","0","T","18","","58",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-26","1962","01","26","","-0.6","","-9.4","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","0","","29","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-27","1962","01","27","","5.6","","-15.6","","-5.0","","23.0","","0.0","","7.6","","5.1","","12.7","","0","T","27","","89",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-28","1962","01","28","","-11.1","","-16.1","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","0","T","29","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-29","1962","01","29","","-14.4","","-19.4","","-16.9","","34.9","","0.0","","0.0","","0.0","","0.0","","0","T","34","","42",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-30","1962","01","30","","4.4","","-20.6","","-8.1","","26.1","","0.0","","6.1","","10.9","","17.0","","0","T","11","","84",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-01-31","1962","01","31","","-2.2","","-18.9","","-10.6","","28.6","","0.0","","0.0","","0.3","","0.3","","5","","25","S","51",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-01","1962","02","01","","-13.3","","-22.8","","-18.1","","36.1","","0.0","","0.0","","0.5","","0.5","","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-02","1962","02","02","","-14.4","","-23.9","","-19.2","","37.2","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-03","1962","02","03","","-3.3","","-21.1","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-04","1962","02","04","","0.6","","-10.6","","-5.0","","23.0","","0.0","","0.0","T","3.6","","3.6","","5","","29","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-05","1962","02","05","","7.8","","-10.0","","-1.1","","19.1","","0.0","","11.9","","0.0","","11.9","","5","","16","","55",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-06","1962","02","06","","7.8","","-5.6","","1.1","","16.9","","0.0","","12.4","","0.0","T","12.4","","3","","25","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-07","1962","02","07","","-5.6","","-16.1","","-10.9","","28.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","29","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-08","1962","02","08","","-6.7","","-17.8","","-12.3","","30.3","","0.0","","0.0","","2.0","","2.0","","0","T","16","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-09","1962","02","09","","0.0","","-8.3","","-4.2","","22.2","","0.0","","1.5","","11.4","","13.0","","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-10","1962","02","10","","-1.1","","-15.0","","-8.1","","26.1","","0.0","","0.0","","12.2","","12.2","","18","","36","","71",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-11","1962","02","11","","-13.9","","-15.6","","-14.8","","32.8","","0.0","","0.0","","1.3","","1.3","","23","","36","","72",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-12","1962","02","12","","-9.4","","-14.4","","-11.9","","29.9","","0.0","","0.0","","4.6","","4.6","","25","","34","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-13","1962","02","13","","-3.9","","-15.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-14","1962","02","14","","-3.9","","-16.7","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-15","1962","02","15","","-9.4","","-17.2","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","15","","34","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-16","1962","02","16","","-3.3","","-15.6","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","13","","34","","47",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1962-02-17","1962","02","17","","-0.6","","-12.8","","-6.7","","24.7","","0.0","","0.0","","19.3","","19.3","","13","","","","<31",""
