"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-01","2004","01","01","","-0.5","","-7.0","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-02","2004","01","02","","-6.1","","-11.0","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-03","2004","01","03","","2.1","","-11.2","","-4.6","","22.6","","0.0","","0.3","","2.2","","2.5","","2","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-04","2004","01","04","","5.3","","-0.7","","2.3","","15.7","","0.0","","0.0","T","0.0","","0.0","T","2","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-05","2004","01","05","","-0.7","","-6.6","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-06","2004","01","06","","-1.4","","-6.8","","-4.1","","22.1","","0.0","","0.0","","1.3","","1.3","","0","T","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-07","2004","01","07","","-6.0","","-12.1","","-9.1","","27.1","","0.0","","0.0","","0.5","","0.5","","0","T","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-08","2004","01","08","","-11.6","","-20.2","","-15.9","","33.9","","0.0","","0.0","","0.8","","0.8","","0","T","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-09","2004","01","09","","-9.1","","-19.1","","-14.1","","32.1","","0.0","","0.0","","0.0","T","0.0","T","1","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-10","2004","01","10","","-15.2","","-20.5","","-17.9","","35.9","","0.0","","0.0","","0.0","T","0.0","T","1","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-11","2004","01","11","","-13.5","","-20.0","","-16.8","","34.8","","0.0","","0.0","","0.0","T","0.0","T","1","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-12","2004","01","12","","-6.3","","-14.7","","-10.5","","28.5","","0.0","","0.0","","5.0","","3.5","","3","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-13","2004","01","13","","-0.3","","-14.7","","-7.5","","25.5","","0.0","","0.0","","5.8","","5.8","","6","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-14","2004","01","14","","-10.7","","-22.3","","-16.5","","34.5","","0.0","","0.0","","0.2","","0.2","","11","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-15","2004","01","15","","-16.0","","-25.2","","-20.6","","38.6","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-16","2004","01","16","","-7.4","","-27.5","","-17.5","","35.5","","0.0","","0.0","","0.4","","0.4","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-17","2004","01","17","","0.1","","-7.4","","-3.7","","21.7","","0.0","","0.0","","1.2","","1.2","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-18","2004","01","18","","0.3","","-8.1","","-3.9","","21.9","","0.0","","0.0","","0.8","","0.8","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-19","2004","01","19","","-0.7","","-6.9","","-3.8","","21.8","","0.0","","0.0","","4.1","","4.1","","14","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-20","2004","01","20","","-3.7","","-6.8","","-5.3","","23.3","","0.0","","0.0","","2.8","","2.8","","19","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-21","2004","01","21","","-3.9","","-6.8","","-5.4","","23.4","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-22","2004","01","22","","-1.0","","-7.4","","-4.2","","22.2","","0.0","","0.0","","0.8","","0.5","","19","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-23","2004","01","23","","-0.8","","-14.9","","-7.9","","25.9","","0.0","","0.0","","4.8","","4.8","","23","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-24","2004","01","24","","-11.9","","-19.5","","-15.7","","33.7","","0.0","","0.0","","1.0","","1.0","","23","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-25","2004","01","25","","-17.6","","-24.1","","-20.9","","38.9","","0.0","","0.0","","0.0","T","0.0","T","24","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-26","2004","01","26","","-16.4","","-24.2","","-20.3","","38.3","","0.0","","0.0","","0.0","T","0.0","T","24","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-27","2004","01","27","","-10.2","","-18.0","","-14.1","","32.1","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-28","2004","01","28","","-8.7","","-17.9","","-13.3","","31.3","","0.0","","0.0","","0.2","","0.2","","23","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-29","2004","01","29","","-5.8","","-10.8","","-8.3","","26.3","","0.0","","0.0","","3.2","","1.6","","23","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-30","2004","01","30","","-6.8","","-15.8","","-11.3","","29.3","","0.0","","0.0","","0.0","T","0.0","T","27","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-01-31","2004","01","31","","-7.6","","-16.9","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","25","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-01","2004","02","01","","0.8","","-10.1","","-4.7","","22.7","","0.0","","0.0","","0.2","","0.2","","24","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-02","2004","02","02","","-1.4","","-10.1","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-03","2004","02","03","","2.8","","-10.7","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-04","2004","02","04","","4.4","","-4.4","","0.0","","18.0","","0.0","","10.5","","0.0","T","10.5","","22","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-05","2004","02","05","","-2.1","","-8.3","","-5.2","","23.2","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-06","2004","02","06","","-1.8","","-9.5","","-5.7","","23.7","","0.0","","0.0","","3.4","","3.4","","15","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-07","2004","02","07","","1.0","","-3.6","","-1.3","","19.3","","0.0","","15.0","","1.8","","16.8","","18","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-08","2004","02","08","","-3.2","","-13.5","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-09","2004","02","09","","-0.3","","-13.4","","-6.9","","24.9","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-10","2004","02","10","","4.9","","-1.6","","1.7","","16.3","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-11","2004","02","11","","1.7","","-4.3","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-12","2004","02","12","","-3.0","","-10.6","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.3","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-13","2004","02","13","","0.9","","-10.5","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-14","2004","02","14","","4.7","","-3.4","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-15","2004","02","15","","-2.3","","-18.8","","-10.6","","28.6","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-16","2004","02","16","","-9.7","","-20.0","","-14.9","","32.9","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-17","2004","02","17","","-2.5","","-17.9","","-10.2","","28.2","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-18","2004","02","18","","-2.7","","-9.0","","-5.9","","23.9","","0.0","","0.0","","0.8","","0.8","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-19","2004","02","19","","-1.8","","-6.2","","-4.0","","22.0","","0.0","","0.0","","66.0","","66.0","","34","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-20","2004","02","20","","0.8","","-8.3","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","75","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2004-02-21","2004","02","21","","-2.2","","-11.3","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","74","","","","",""
