"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-01","2011","01","01","","3.9","","-0.8","","1.6","","16.4","","0.0","","0.0","T","0.0","","0.0","T","6","","32","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-02","2011","01","02","","1.0","","-2.2","","-0.6","","18.6","","0.0","","0.0","T","0.0","","0.0","T","1","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-03","2011","01","03","","1.2","","-5.4","","-2.1","","20.1","","0.0","","14.0","","2.9","","16.9","","0","T","30","E","48","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-04","2011","01","04","","-2.6","","-6.1","","-4.4","","22.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","E","48","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-05","2011","01","05","","-0.6","","-7.9","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","0","T","25","E","39","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-06","2011","01","06","","-0.5","","-9.6","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-07","2011","01","07","","0.8","","-6.4","","-2.8","","20.8","","0.0","","0.0","T","2.3","","2.3","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-08","2011","01","08","","0.1","","-2.7","","-1.3","","19.3","","0.0","","0.0","","2.9","","2.9","","2","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-09","2011","01","09","","0.0","","-3.4","","-1.7","","19.7","","0.0","","0.0","","9.0","","8.6","","3","","35","E","59","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-10","2011","01","10","","0.7","","-1.7","","-0.5","","18.5","","0.0","","0.0","","0.0","T","0.0","T","12","","32","E","48","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-11","2011","01","11","","0.3","","-3.4","","-1.6","","19.6","","0.0","","0.0","","0.2","","0.2","","10","","32","E","35","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-12","2011","01","12","","-0.1","","-4.8","","-2.5","","20.5","","0.0","","0.0","","15.0","","15.0","","9","","9","E","63","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-13","2011","01","13","","0.2","","-3.0","","-1.4","","19.4","","0.0","","0.0","","1.2","","1.2","","22","","34","E","57","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-14","2011","01","14","","-1.6","","-5.0","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","19","","33","E","39","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-15","2011","01","15","","-2.3","","-7.6","","-5.0","","23.0","","0.0","","0.0","","0.3","","0.3","","19","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-16","2011","01","16","","0.2","","-9.7","","-4.8","","22.8","","0.0","","0.0","","8.6","","8.6","","21","","17","E","37","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-17","2011","01","17","","-6.8","","-14.5","","-10.7","","28.7","","0.0","","0.0","","0.0","T","0.0","T","21","","29","E","39","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-18","2011","01","18","","2.6","","-13.9","","-5.7","","23.7","","0.0","","0.6","","0.0","","0.6","","19","","15","E","39","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-19","2011","01","19","","6.1","","-2.4","","1.9","","16.1","","0.0","","18.9","","0.2","","19.1","","10","","34","E","63","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-20","2011","01","20","","-2.4","","-9.0","","-5.7","","23.7","","0.0","","0.0","","1.4","","1.4","","9","","34","E","39","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-21","2011","01","21","","6.1","","-9.7","","-1.8","","19.8","","0.0","","12.0","","7.0","","19.0","","9","","13","E","83","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-22","2011","01","22","","-5.1","","-11.7","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","9","","26","E","54","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-23","2011","01","23","","-8.0","","-16.0","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","9","","31","E","56","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-24","2011","01","24","","-13.7","","-19.1","","-16.4","","34.4","","0.0","","0.0","","0.6","","0.6","","8","","28","E","59","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-25","2011","01","25","","-7.1","","-16.3","","-11.7","","29.7","","0.0","","0.0","","2.0","","2.0","","12","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-26","2011","01","26","","-1.0","","-10.7","","-5.9","","23.9","","0.0","","0.0","","1.5","","1.5","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-27","2011","01","27","","1.1","","-3.4","","-1.2","","19.2","","0.0","","6.3","","4.7","","11.0","","12","","7","E","63","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-28","2011","01","28","","-0.6","","-6.4","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-29","2011","01","29","","-2.6","","-9.5","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-30","2011","01","30","","0.3","","-9.7","","-4.7","","22.7","","0.0","","0.0","","1.0","","0.6","","11","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-01-31","2011","01","31","","-4.9","","-17.5","","-11.2","","29.2","","0.0","","0.0","","0.6","","0.6","","11","","29","E","50","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-01","2011","02","01","","-7.0","","-17.8","","-12.4","","30.4","","0.0","","0.0","","8.3","","7.3","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-02","2011","02","02","","-6.0","","-12.1","","-9.1","","27.1","","0.0","","0.0","T","20.0","","20.0","","18","","5","E","48","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-03","2011","02","03","","-5.7","","-13.8","","-9.8","","27.8","","0.0","","0.0","T","2.0","","2.0","","40","","36","E","41","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-04","2011","02","04","","-0.7","","-13.8","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","40","","23","E","46","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-05","2011","02","05","","0.9","","-10.7","","-4.9","","22.9","","0.0","","0.0","","3.7","","3.7","","37","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-06","2011","02","06","","3.9","","-2.9","","0.5","","17.5","","0.0","","19.9","","0.4","","20.3","","35","","31","E","69","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-07","2011","02","07","","1.7","","-6.7","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-08","2011","02","08","","0.7","","-1.4","","-0.4","","18.4","","0.0","","0.0","T","14.6","","14.6","","25","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-09","2011","02","09","","0.1","","-11.2","","-5.6","","23.6","","0.0","","0.0","","3.2","","3.2","","40","","31","E","65","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-10","2011","02","10","","-4.3","","-14.4","","-9.4","","27.4","","0.0","","0.0","","2.6","","2.6","","36","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-11","2011","02","11","","-5.4","","-17.7","","-11.6","","29.6","","0.0","","0.0","","1.4","","1.4","","34","","21","E","37","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-12","2011","02","12","","0.3","","-13.3","","-6.5","","24.5","","0.0","","0.0","","3.3","","3.3","","34","","29","E","44","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-13","2011","02","13","","-4.2","","-9.7","","-7.0","","25.0","","0.0","","0.0","","2.0","","2.0","","37","","30","E","41","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-14","2011","02","14","","4.1","","-6.1","","-1.0","","19.0","","0.0","","0.0","T","0.7","","0.7","","39","","14","E","48","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-15","2011","02","15","","2.5","","-14.3","","-5.9","","23.9","","0.0","","0.0","","2.6","","2.2","","33","","34","E","72","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-16","2011","02","16","","-4.1","","-14.5","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","34","","33","E","56","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-17","2011","02","17","","3.3","","-5.8","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","30","","29","E","52","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-18","2011","02","18","","2.3","","-4.0","","-0.9","","18.9","","0.0","","3.4","","0.4","","3.8","","30","","14","E","44","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-19","2011","02","19","","2.1","","-2.2","","-0.1","","18.1","","0.0","","2.5","","4.5","","7.0","","23","","31","E","50","E"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2011-02-20","2011","02","20","","0.6","","-2.2","","-0.8","","18.8","","0.0","","0.0","","2.2","","2.2","","25","","33","E","56","E"
