"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-11","1991","01","11","","-14.9","","-19.2","","-17.1","","35.1","","0.0","","0.0","","0.0","","0.0","","4","","32","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-12","1991","01","12","","-1.8","","-18.1","","-10.0","","28.0","","0.0","","0.2","","16.2","","10.6","","4","","9","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-13","1991","01","13","","-3.2","","-13.4","","-8.3","","26.3","","0.0","","0.0","T","2.1","","0.9","","21","","32","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-14","1991","01","14","","-4.8","","-16.2","","-10.5","","28.5","","0.0","","0.0","","0.0","T","0.0","T","22","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-15","1991","01","15","","-4.4","","-11.5","","-8.0","","26.0","","0.0","","0.0","","3.4","","3.4","","24","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-16","1991","01","16","","3.1","","-10.7","","-3.8","","21.8","","0.0","","15.1","","0.0","T","15.1","","23","","12","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-17","1991","01","17","","7.5","","-1.5","","3.0","","15.0","","0.0","","22.2","","0.0","","22.2","","13","","12","","67",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-18","1991","01","18","","-1.4","","-6.2","","-3.8","","21.8","","0.0","","0.0","","1.4","","1.2","","8","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-19","1991","01","19","","-3.0","","-15.7","","-9.4","","27.4","","0.0","","0.0","","5.0","","5.0","","12","","32","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-20","1991","01","20","","4.7","","-12.8","","-4.1","","22.1","","0.0","","0.0","","0.4","","0.4","","14","","2","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-21","1991","01","21","","-8.5","","-18.9","","-13.7","","31.7","","0.0","","0.0","","0.0","T","0.0","T","6","","36","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-22","1991","01","22","","-13.2","","-20.9","","-17.1","","35.1","","0.0","","0.0","","0.0","","0.0","","6","","33","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-23","1991","01","23","","-3.2","","-21.9","","-12.6","","30.6","","0.0","","0.0","","1.0","","1.0","","6","","19","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-24","1991","01","24","","1.7","","-7.7","","-3.0","","21.0","","0.0","","0.0","","3.0","","1.7","","7","","29","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-25","1991","01","25","","-7.6","","-20.9","","-14.3","","32.3","","0.0","","0.0","","0.0","T","0.0","T","6","","30","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-26","1991","01","26","","-7.3","","-22.2","","-14.8","","32.8","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-27","1991","01","27","","-2.9","","-8.2","","-5.6","","23.6","","0.0","","0.0","","3.4","","1.4","","8","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-28","1991","01","28","","1.3","","-6.7","","-2.7","","20.7","","0.0","","1.3","","2.4","","3.7","","7","","19","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-29","1991","01","29","","2.9","","-8.4","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","6","","30","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-30","1991","01","30","","5.5","","-7.8","","-1.2","","19.2","","0.0","","2.0","","0.0","","2.0","","6","","17","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-01-31","1991","01","31","","3.9","","-10.2","","-3.2","","21.2","","0.0","","19.4","","5.0","","24.4","","1","","29","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-01","1991","02","01","","-10.2","","-19.2","","-14.7","","32.7","","0.0","","0.0","","2.2","","1.4","","6","","31","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-02","1991","02","02","","2.1","","-18.8","","-8.4","","26.4","","0.0","","0.0","","0.0","","0.0","","6","","21","","74",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-03","1991","02","03","","8.7","","-10.4","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","4","","27","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-04","1991","02","04","","-0.4","","-4.3","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","1","","13","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-05","1991","02","05","","6.2","","-2.1","","2.1","","15.9","","0.0","","0.5","","0.0","T","0.5","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-06","1991","02","06","","2.5","","-6.2","","-1.9","","19.9","","0.0","","0.0","T","0.0","T","0.0","T","0","T","36","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-07","1991","02","07","","2.7","","-7.1","","-2.2","","20.2","","0.0","","3.0","","0.0","","3.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-08","1991","02","08","","1.7","","-0.3","","0.7","","17.3","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-09","1991","02","09","","0.8","","-2.2","","-0.7","","18.7","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-10","1991","02","10","","2.2","","-4.2","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-11","1991","02","11","","-1.0","","-13.3","","-7.2","","25.2","","0.0","","0.0","","3.2","","1.8","","1","","36","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-12","1991","02","12","","-6.6","","-17.8","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","3","","34","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-13","1991","02","13","","-8.6","","-19.6","","-14.1","","32.1","","0.0","","0.0","","0.0","","0.0","","3","","30","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-14","1991","02","14","","7.7","","-13.4","","-2.9","","20.9","","0.0","","28.8","","2.8","","30.3","","2","","12","","63",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-15","1991","02","15","","11.0","","1.5","","6.3","","11.7","","0.0","","2.9","","0.0","","2.9","","0","T","24","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-16","1991","02","16","","2.5","","-9.8","","-3.7","","21.7","","0.0","","0.0","","2.1","","2.1","","2","","23","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-17","1991","02","17","","-1.0","","-13.7","","-7.4","","25.4","","0.0","","0.0","","1.1","","1.1","","0","T","21","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-18","1991","02","18","","-3.0","","-9.1","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","2","","29","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-19","1991","02","19","","2.8","","-9.8","","-3.5","","21.5","","0.0","","0.9","","0.2","","1.1","","0","T","14","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-20","1991","02","20","","6.6","","0.0","","3.3","","14.7","","0.0","","6.6","","0.0","","6.6","","0","T","29","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-21","1991","02","21","","1.5","","-3.7","","-1.1","","19.1","","0.0","","0.0","","0.0","T","0.0","T","0","","33","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-22","1991","02","22","","3.5","","-3.6","","-0.1","","18.1","","0.0","","0.4","","0.4","","0.4","","1","","27","","54",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-23","1991","02","23","","0.6","","-14.4","","-6.9","","24.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","19","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-24","1991","02","24","","-4.7","","-15.1","","-9.9","","27.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-25","1991","02","25","","0.9","","-8.9","","-4.0","","22.0","","0.0","","0.0","","0.8","","0.4","","1","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-26","1991","02","26","","-0.9","","-10.8","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-27","1991","02","27","","-6.1","","-12.0","","-9.1","","27.1","","0.0","","0.0","","1.2","","0.6","","0","T","1","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-02-28","1991","02","28","","-1.4","","-10.2","","-5.8","","23.8","","0.0","","0.0","","1.8","","0.6","","1","","30","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-01","1991","03","01","","0.0","","-9.2","","-4.6","","22.6","","0.0","","0.2","","1.3","","1.5","","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-02","1991","03","02","","10.7","","-0.1","","5.3","","12.7","","0.0","","21.3","","0.0","","21.3","","3","","20","","74",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-03","1991","03","03","","9.6","","-4.0","","2.8","","15.2","","0.0","","0.0","T","0.0","","0.0","T","0","T","5","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-04","1991","03","04","","9.7","","-4.2","","2.8","","15.2","","0.0","","38.6","","0.0","","38.6","","0","","20","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-05","1991","03","05","","9.2","","-2.9","","3.2","","14.8","","0.0","","5.6","","0.0","T","5.6","","0","","23","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-06","1991","03","06","","6.2","","-4.7","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","0","","30","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-07","1991","03","07","","5.2","","-4.7","","0.3","","17.7","","0.0","","10.8","","0.0","","10.8","","0","","20","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-08","1991","03","08","","4.0","","-6.0","","-1.0","","19.0","","0.0","","0.0","T","0.0","T","0.0","T","0","","30","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-09","1991","03","09","","0.3","","-4.5","","-2.1","","20.1","","0.0","","0.0","T","1.0","","0.7","","0","T","34","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-10","1991","03","10","","2.6","","-1.1","","0.8","","17.2","","0.0","","0.0","T","4.8","","4.8","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-11","1991","03","11","","-0.4","","-2.3","","-1.4","","19.4","","0.0","","0.0","","7.1","","4.3","","2","","1","","67",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-12","1991","03","12","","1.0","","-2.8","","-0.9","","18.9","","0.0","","0.0","","3.4","","2.1","","5","","35","","74",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-13","1991","03","13","","2.2","","-0.6","","0.8","","17.2","","0.0","","0.0","","0.2","","0.2","","6","","35","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-14","1991","03","14","","1.8","","-3.2","","-0.7","","18.7","","0.0","","0.0","","0.4","","0.4","","4","","6","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-15","1991","03","15","","0.3","","-4.1","","-1.9","","19.9","","0.0","","0.0","","0.2","","0.2","","0","T","5","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-16","1991","03","16","","0.0","","-6.9","","-3.5","","21.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","2","","63",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-17","1991","03","17","","3.0","","-7.9","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","0","T","3","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-18","1991","03","18","","10.6","","-4.3","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-19","1991","03","19","","8.1","","-0.3","","3.9","","14.1","","0.0","","20.1","","0.0","","20.1","","0","T","16","","80",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-20","1991","03","20","","3.9","","-3.8","","0.1","","17.9","","0.0","","0.0","","0.2","","0.2","","0","T","31","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-21","1991","03","21","","0.7","","-6.1","","-2.7","","20.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","30","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-22","1991","03","22","","3.6","","-8.0","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-23","1991","03","23","","3.1","","-9.4","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-24","1991","03","24","","-0.4","","-3.2","","-1.8","","19.8","","0.0","","0.0","T","17.4","","13.0","","5","","8","","57",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-25","1991","03","25","","2.4","","-4.6","","-1.1","","19.1","","0.0","","0.0","T","0.0","T","0.0","T","14","","5","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-26","1991","03","26","","4.1","","-6.1","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","13","","3","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-27","1991","03","27","","11.6","","-4.9","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-28","1991","03","28","","6.3","","-0.9","","2.7","","15.3","","0.0","","11.7","","0.0","","11.7","","4","","14","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-29","1991","03","29","","9.1","","1.3","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","0","T","18","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-30","1991","03","30","","3.7","","-3.6","","0.1","","17.9","","0.0","","14.6","","0.0","T","14.6","","0","T","8","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-03-31","1991","03","31","","1.6","","-6.7","","-2.6","","20.6","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-01","1991","04","01","","-0.5","","-3.9","","-2.2","","20.2","","0.0","","0.0","","3.8","","2.3","","0","T","11","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-02","1991","04","02","","4.2","","-3.9","","0.2","","17.8","","0.0","","0.0","","0.2","","0.2","","4","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-03","1991","04","03","","8.5","","-2.0","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-04","1991","04","04","","12.6","","-1.9","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","0","T","27","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-05","1991","04","05","","18.7","","2.6","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","0","","22","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-06","1991","04","06","","15.7","","4.7","","10.2","","7.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-07","1991","04","07","","6.6","","-0.6","","3.0","","15.0","","0.0","","1.8","","0.0","","1.8","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-08","1991","04","08","","9.9","","-0.5","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-09","1991","04","09","","5.4","","0.9","","3.2","","14.8","","0.0","","9.6","","0.0","","9.6","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-10","1991","04","10","","1.7","","0.9","","1.3","","16.7","","0.0","","1.4","","0.0","","1.4","","0","","12","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-11","1991","04","11","","4.5","","-1.0","","1.8","","16.2","","0.0","","1.4","","1.0","","2.2","","0","","30","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-12","1991","04","12","","-1.0","","-7.2","","-4.1","","22.1","","0.0","","0.0","","1.6","","1.6","","1","","34","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-13","1991","04","13","","6.5","","-7.2","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-14","1991","04","14","","4.4","","-2.5","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","34","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-15","1991","04","15","","13.8","","-0.5","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","29","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-16","1991","04","16","","2.4","","-1.9","","0.3","","17.7","","0.0","","1.4","","0.4","","1.8","","0","","4","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-17","1991","04","17","","6.5","","-3.6","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-18","1991","04","18","","9.9","","-6.5","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-19","1991","04","19","","12.5","","-5.4","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-20","1991","04","20","","14.8","","-3.0","","5.9","","12.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-21","1991","04","21","","7.5","","2.4","","5.0","","13.0","","0.0","","29.7","","0.0","","29.7","","0","","11","","63",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-22","1991","04","22","","8.5","","4.4","","6.5","","11.5","","0.0","","34.0","","0.0","","34.0","","0","","12","","67",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-23","1991","04","23","","13.7","","1.9","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","0","","20","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-24","1991","04","24","","17.6","","2.7","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","","21","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-25","1991","04","25","","19.0","","2.0","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","35","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-26","1991","04","26","","17.8","","0.1","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","21","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-27","1991","04","27","","10.8","","-2.8","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","36","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-28","1991","04","28","","9.7","","-2.6","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","0","","2","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-29","1991","04","29","","14.9","","-2.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","33","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-04-30","1991","04","30","","12.5","","-3.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-01","1991","05","01","","8.0","","-0.4","","3.8","","14.2","","0.0","","0.0","T","0.0","T","0.0","T","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-02","1991","05","02","","16.9","","4.6","","10.8","","7.2","","0.0","","8.4","","0.0","","8.4","","0","","21","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-03","1991","05","03","","10.2","","4.0","","7.1","","10.9","","0.0","","69.6","","0.0","","69.6","","0","","8","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-04","1991","05","04","","12.5","","3.5","","8.0","","10.0","","0.0","","0.9","","0.0","","0.9","","0","","36","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-05","1991","05","05","","11.8","","3.8","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","0","","33","","57",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-06","1991","05","06","","16.6","","3.4","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-07","1991","05","07","","15.0","","6.9","","11.0","","7.0","","0.0","","23.8","","0.0","","23.8","","0","","17","","54",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-08","1991","05","08","","15.9","","6.1","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","25","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-09","1991","05","09","","14.9","","5.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-10","1991","05","10","","18.6","","4.3","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-11","1991","05","11","","18.8","","5.1","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-12","1991","05","12","","15.5","","6.7","","11.1","","6.9","","0.0","","6.8","","0.0","","6.8","","0","","20","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-13","1991","05","13","","20.2","","5.8","","13.0","","5.0","","0.0","","0.0","T","0.0","","0.0","T","0","","22","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1991-05-14","1991","05","14","","14.9","","5.2","","10.1","","7.9","","0.0","","0.0","T","0.0","","0.0","T","0","","34","","44",""
