"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-01","1975","01","01","","1.1","","-5.0","","-2.0","","20.0","","0.0","","0.0","","14.2","","16.0","","5","","9","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-02","1975","01","02","","0.0","","-8.9","","-4.5","","22.5","","0.0","","0.0","","3.6","","3.6","","23","","34","","74",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-03","1975","01","03","","-6.1","","-10.6","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","23","","34","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-04","1975","01","04","","2.8","","-7.2","","-2.2","","20.2","","0.0","","1.5","","1.8","","3.3","","20","","29","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-05","1975","01","05","","-2.2","","-10.6","","-6.4","","24.4","","0.0","","0.0","","0.0","T","0.0","T","15","","34","","34",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-06","1975","01","06","","-3.3","","-11.7","","-7.5","","25.5","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-07","1975","01","07","","3.9","","-11.7","","-3.9","","21.9","","0.0","","49.5","","3.6","","53.1","","15","","9","","80",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-08","1975","01","08","","1.1","","-5.0","","-2.0","","20.0","","0.0","","2.3","","2.3","","4.6","","10","","36","","80",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-09","1975","01","09","","-1.7","","-6.1","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-10","1975","01","10","","1.1","","-3.9","","-1.4","","19.4","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-11","1975","01","11","","3.3","","-1.1","","1.1","","16.9","","0.0","","0.3","","0.0","","0.3","","10","","14","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-12","1975","01","12","","12.2","","2.8","","7.5","","10.5","","0.0","","7.6","","0.0","T","7.6","","3","","20","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-13","1975","01","13","","3.9","","0.6","","2.3","","15.7","","0.0","","29.7","","0.0","T","29.7","","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-14","1975","01","14","","0.6","","-2.8","","-1.1","","19.1","","0.0","","0.5","","1.8","","1.5","","0","T","36","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1975-01-15","1975","01","15","","-2.2","","-12.2","","-7.2","","25.2","","0.0","","0.0","","0.0","T","0.0","T","3","","27","","37",""
