"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-01","2005","01","01","","8.0","","-4.5","","1.8","","16.2","","0.0","","1.1","","0.0","","1.1","","10","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-02","2005","01","02","","-2.7","","-10.6","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","5","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-03","2005","01","03","","4.4","","-2.9","","0.8","","17.2","","0.0","","0.3","","5.5","","5.8","","9","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-04","2005","01","04","","0.8","","-4.9","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-05","2005","01","05","","-2.9","","-14.4","","-8.7","","26.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-06","2005","01","06","","-3.1","","-15.6","","-9.4","","27.4","","0.0","","0.0","","4.2","","4.2","","0","T","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-07","2005","01","07","","-1.4","","-5.2","","-3.3","","21.3","","0.0","","3.5","","0.0","T","3.5","","4","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-08","2005","01","08","","-1.3","","-6.1","","-3.7","","21.7","","0.0","","0.0","","0.0","T","0.0","T","4","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-09","2005","01","09","","-3.0","","-10.0","","-6.5","","24.5","","0.0","","0.0","","0.4","","0.4","","3","","","","",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","2005-01-10","2005","01","10","","1.6","","-9.2","","-3.8","","21.8","","0.0","","0.0","T","3.6","","3.6","","3","","","","",""
