"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-15","1961","01","15","","-5.6","","-8.9","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","8","","36","","51",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-16","1961","01","16","","0.6","","-10.6","","-5.0","","23.0","","0.0","","1.0","","1.0","","2.0","","8","","11","S","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-17","1961","01","17","","1.7","","-3.9","","-1.1","","19.1","","0.0","","0.0","","0.0","T","0.0","T","8","","29","S","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-18","1961","01","18","","3.9","","-3.3","","0.3","","17.7","","0.0","","0.0","T","0.0","T","0.0","T","8","","23","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-19","1961","01","19","","-10.0","","-14.4","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","8","","29","S","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-20","1961","01","20","","-6.1","","-8.9","","-7.5","","25.5","","0.0","","0.0","","24.1","","24.1","","8","","34","","66",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-21","1961","01","21","","-10.0","","-15.0","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","25","","32","S","74",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-22","1961","01","22","","-9.4","","-16.7","","-13.1","","31.1","","0.0","","0.0","","1.8","","1.8","","25","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-23","1961","01","23","","-6.1","","-19.4","","-12.8","","30.8","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-24","1961","01","24","","-10.0","","-16.7","","-13.4","","31.4","","0.0","","0.0","","0.0","T","0.0","T","23","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-25","1961","01","25","","-16.7","","-19.4","","-18.1","","36.1","","0.0","","0.0","","1.3","","1.3","","20","","29","","53",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-26","1961","01","26","","-12.8","","-18.3","","-15.6","","33.6","","0.0","","0.0","","0.3","","0.3","","23","","29","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-27","1961","01","27","","-9.4","","-15.0","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","23","","27","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-28","1961","01","28","","-7.8","","-16.7","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","20","","29","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-29","1961","01","29","","-6.7","","-15.6","","-11.2","","29.2","","0.0","","0.0","","0.0","T","0.0","T","18","","29","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-30","1961","01","30","","-7.2","","-15.0","","-11.1","","29.1","","0.0","","0.0","","0.0","T","0.0","T","18","","32","","42",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-01-31","1961","01","31","","-12.2","","-21.1","","-16.7","","34.7","","0.0","","0.0","","0.3","","0.3","","18","","29","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-01","1961","02","01","","-15.6","","-23.3","","-19.5","","37.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-02","1961","02","02","","-14.4","","-23.3","","-18.9","","36.9","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-03","1961","02","03","","-5.0","","-20.0","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-04","1961","02","04","","-7.8","","-18.9","","-13.4","","31.4","","0.0","","0.0","","0.0","T","0.0","T","13","","2","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-05","1961","02","05","","-8.3","","-13.3","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","13","","36","","71",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-06","1961","02","06","","-3.9","","-15.0","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","13","","34","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-07","1961","02","07","","-3.9","","-9.4","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-08","1961","02","08","","-1.1","","-12.8","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","13","","20","S","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-09","1961","02","09","","1.7","","-7.2","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-10","1961","02","10","","0.0","","-4.4","","-2.2","","20.2","","0.0","","0.0","","6.4","","6.4","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-11","1961","02","11","","-4.4","","-9.4","","-6.9","","24.9","","0.0","","0.0","","2.3","","2.3","","15","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-12","1961","02","12","","-8.9","","-16.7","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","15","","32","","34",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-13","1961","02","13","","-6.7","","-17.8","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-14","1961","02","14","","1.1","","-15.6","","-7.3","","25.3","","0.0","","2.5","","7.6","","10.2","","13","","14","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-15","1961","02","15","","0.6","","-5.0","","-2.2","","20.2","","0.0","","0.0","","1.5","","1.5","","15","","29","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-16","1961","02","16","","-8.9","","-16.7","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-17","1961","02","17","","0.0","","-17.2","","-8.6","","26.6","","0.0","","0.8","","1.0","","1.8","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-18","1961","02","18","","0.0","","-7.8","","-3.9","","21.9","","0.0","","6.4","","0.0","T","6.4","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-19","1961","02","19","","4.4","","-8.9","","-2.3","","20.3","","0.0","","2.8","","0.0","","2.8","","10","","14","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-20","1961","02","20","","-0.6","","-5.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","8","","27","","68",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-21","1961","02","21","","-1.7","","-11.1","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","5","","32","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-22","1961","02","22","","6.7","","-6.7","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","5","","20","","51",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-23","1961","02","23","","0.6","","-5.0","","-2.2","","20.2","","0.0","","0.0","T","7.6","","7.6","","5","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-24","1961","02","24","","-3.9","","-11.1","","-7.5","","25.5","","0.0","","0.0","","7.1","","7.1","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-25","1961","02","25","","5.0","","-7.8","","-1.4","","19.4","","0.0","","23.6","","0.0","","23.6","","15","","18","","34",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-26","1961","02","26","","9.4","","-3.9","","2.8","","15.2","","0.0","","18.5","","2.5","","21.1","","8","","32","","90",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-27","1961","02","27","","-1.7","","-10.0","","-5.9","","23.9","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","89",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-02-28","1961","02","28","","3.3","","-5.0","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-01","1961","03","01","","-2.2","","-8.9","","-5.6","","23.6","","0.0","","0.0","","0.5","","0.5","","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-02","1961","03","02","","-3.3","","-6.7","","-5.0","","23.0","","0.0","","0.0","","3.8","","3.8","","3","","36","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-03","1961","03","03","","1.1","","-11.1","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","5","","20","","61",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-04","1961","03","04","","3.9","","-2.8","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","5","","29","","51",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-05","1961","03","05","","-7.2","","-10.6","","-8.9","","26.9","","0.0","","0.0","","1.0","","1.0","","3","","32","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-06","1961","03","06","","-3.3","","-12.2","","-7.8","","25.8","","0.0","","0.0","","5.1","","5.1","","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-07","1961","03","07","","-2.2","","-10.0","","-6.1","","24.1","","0.0","","0.3","","2.0","","2.3","","5","","11","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-08","1961","03","08","","-6.1","","-11.1","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","8","","32","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-09","1961","03","09","","1.7","","-13.3","","-5.8","","23.8","","0.0","","13.0","","1.0","","14.0","","5","","11","","87",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-10","1961","03","10","","0.6","","-2.2","","-0.8","","18.8","","0.0","","0.0","","0.5","","0.5","","5","","20","","58",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-11","1961","03","11","","-3.3","","-7.2","","-5.3","","23.3","","0.0","","0.0","","0.5","","0.5","","5","","27","S","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-12","1961","03","12","","-1.7","","-7.2","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-13","1961","03","13","","1.7","","-7.2","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","5","","29","","55",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-14","1961","03","14","","1.7","","-12.8","","-5.6","","23.6","","0.0","","0.8","","11.4","","12.2","","5","","14","","51",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-15","1961","03","15","","5.6","","-7.8","","-1.1","","19.1","","0.0","","1.8","","0.0","","1.8","","13","","11","","80",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-16","1961","03","16","","3.3","","-1.7","","0.8","","17.2","","0.0","","0.0","","6.1","","6.1","","10","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-17","1961","03","17","","-3.3","","-7.8","","-5.6","","23.6","","0.0","","0.0","","2.0","","2.0","","18","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-18","1961","03","18","","-5.0","","-12.8","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-19","1961","03","19","","2.2","","-9.4","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-20","1961","03","20","","0.6","","-10.6","","-5.0","","23.0","","0.0","","0.0","","5.6","","5.6","","13","","32","","89",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-21","1961","03","21","","-5.6","","-14.4","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","18","","34","","87",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-22","1961","03","22","","2.2","","-10.6","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","10","","34","S","58",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-23","1961","03","23","","7.2","","-6.1","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","8","","2","","42",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-24","1961","03","24","","2.2","","-6.1","","-2.0","","20.0","","0.0","","7.6","","0.3","","7.9","","5","","9","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-25","1961","03","25","","1.7","","-1.1","","0.3","","17.7","","0.0","","1.0","","0.5","","1.5","","3","","11","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-26","1961","03","26","","-0.6","","-2.8","","-1.7","","19.7","","0.0","","0.0","","1.5","","1.5","","3","","34","","84",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-27","1961","03","27","","0.0","","-4.4","","-2.2","","20.2","","0.0","","0.0","","0.0","T","0.0","T","5","","34","","80",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-28","1961","03","28","","4.4","","-1.7","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","5","","34","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-29","1961","03","29","","4.4","","-1.7","","1.4","","16.6","","0.0","","0.0","","2.5","","2.5","","5","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-30","1961","03","30","","5.6","","0.0","","2.8","","15.2","","0.0","","0.0","T","2.0","","2.0","","5","","25","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-03-31","1961","03","31","","2.2","","-2.2","","0.0","","18.0","","0.0","","0.0","","0.3","","0.3","","5","","29","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-01","1961","04","01","","5.6","","-2.2","","1.7","","16.3","","0.0","","15.5","","0.0","","15.5","","5","","9","S","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-02","1961","04","02","","5.6","","1.1","","3.4","","14.6","","0.0","","0.3","","0.0","T","0.3","","3","","9","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-03","1961","04","03","","3.3","","-1.1","","1.1","","16.9","","0.0","","0.0","","0.8","","0.8","","3","","20","","47",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-04","1961","04","04","","5.0","","-3.3","","0.9","","17.1","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-05","1961","04","05","","1.7","","-5.6","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.0","T","3","","34","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-06","1961","04","06","","2.8","","-2.2","","0.3","","17.7","","0.0","","0.8","","0.5","","1.3","","0","T","34","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-07","1961","04","07","","2.8","","0.0","","1.4","","16.6","","0.0","","0.5","","2.3","","2.8","","0","T","32","S","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-08","1961","04","08","","0.6","","-1.7","","-0.6","","18.6","","0.0","","0.0","","0.5","","0.5","","3","","36","","42",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-09","1961","04","09","","8.9","","-3.3","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","T","29","","42",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-10","1961","04","10","","9.4","","-1.1","","4.2","","13.8","","0.0","","34.3","","0.0","T","34.3","","0","T","11","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-11","1961","04","11","","5.0","","1.1","","3.1","","14.9","","0.0","","9.9","","0.0","T","9.9","","0","T","9","","84",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-12","1961","04","12","","2.2","","-0.6","","0.8","","17.2","","0.0","","0.0","T","0.5","","0.5","","0","T","34","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-13","1961","04","13","","5.6","","-1.1","","2.3","","15.7","","0.0","","20.3","","0.0","T","20.3","","0","T","9","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-14","1961","04","14","","2.2","","0.6","","1.4","","16.6","","0.0","","2.5","","0.0","T","2.5","","0","T","9","","93",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-15","1961","04","15","","2.2","","-0.6","","0.8","","17.2","","0.0","","0.0","T","0.0","T","0.0","T","0","T","34","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-16","1961","04","16","","6.7","","-1.7","","2.5","","15.5","","0.0","","0.3","","0.5","","0.8","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-17","1961","04","17","","2.8","","-1.1","","0.9","","17.1","","0.0","","6.1","","1.0","","7.1","","0","T","11","","76",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-18","1961","04","18","","1.1","","-1.1","","0.0","","18.0","","0.0","","0.3","","0.8","","1.0","","0","T","9","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-19","1961","04","19","","4.4","","-1.7","","1.4","","16.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","5","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-20","1961","04","20","","11.7","","-5.0","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-21","1961","04","21","","15.6","","0.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","T","27","","42",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-22","1961","04","22","","10.0","","-0.6","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","T","36","S","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-23","1961","04","23","","3.9","","-1.7","","1.1","","16.9","","0.0","","15.5","","0.0","T","15.5","","0","T","29","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-24","1961","04","24","","8.9","","0.6","","4.8","","13.2","","0.0","","0.0","T","0.0","T","0.0","T","0","T","29","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-25","1961","04","25","","3.9","","0.6","","2.3","","15.7","","0.0","","4.1","","0.0","","4.1","","0","T","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-26","1961","04","26","","6.1","","1.7","","3.9","","14.1","","0.0","","2.5","","1.3","","3.8","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-27","1961","04","27","","9.4","","-0.6","","4.4","","13.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-28","1961","04","28","","13.3","","0.0","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","27","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-29","1961","04","29","","12.2","","-0.6","","5.8","","12.2","","0.0","","0.5","","0.0","T","0.5","","0","","11","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-04-30","1961","04","30","","3.3","","0.0","","1.7","","16.3","","0.0","","4.3","","2.0","","6.4","","0","","36","","60",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-01","1961","05","01","","6.1","","-0.6","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","T","34","","47",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-02","1961","05","02","","7.2","","-2.2","","2.5","","15.5","","0.0","","26.4","","0.5","","26.9","","0","","9","","79",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-03","1961","05","03","","11.1","","0.6","","5.9","","12.1","","0.0","","0.0","T","0.0","","0.0","T","0","","23","","80",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-04","1961","05","04","","10.6","","1.1","","5.9","","12.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-05","1961","05","05","","10.0","","2.8","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-06","1961","05","06","","10.6","","-2.2","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","0","","32","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-07","1961","05","07","","18.3","","4.4","","11.4","","6.6","","0.0","","0.0","T","0.0","","0.0","T","0","","20","","40",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-08","1961","05","08","","10.0","","4.4","","7.2","","10.8","","0.0","","0.3","","0.0","","0.3","","0","","11","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-09","1961","05","09","","11.7","","5.6","","8.7","","9.3","","0.0","","0.5","","0.0","","0.5","","0","","16","","53",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-10","1961","05","10","","11.7","","7.2","","9.5","","8.5","","0.0","","0.5","","0.0","","0.5","","0","","18","","58",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-11","1961","05","11","","16.7","","5.6","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","0","","27","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-12","1961","05","12","","18.3","","4.4","","11.4","","6.6","","0.0","","0.5","","0.0","","0.5","","0","","18","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-13","1961","05","13","","18.3","","7.2","","12.8","","5.2","","0.0","","0.3","","0.0","","0.3","","0","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1961-05-14","1961","05","14","","26.7","","11.7","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","0","","20","","37",""
