"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-01","1994","01","01","","2.2","","-10.9","","-4.4","","22.4","","0.0","","0.0","","0.0","T","0.0","T","36","","19","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-02","1994","01","02","","5.9","","-7.0","","-0.6","","18.6","","0.0","","7.4","","0.0","","7.4","","32","","35","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-03","1994","01","03","","-6.9","","-16.9","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","16","","36","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-04","1994","01","04","","2.9","","-14.9","","-6.0","","24.0","","0.0","","3.6","","9.2","","12.8","","17","","7","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-05","1994","01","05","","5.6","","-9.5","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.0","T","18","","25","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-06","1994","01","06","","-9.5","","-14.5","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","15","","27","","63",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-07","1994","01","07","","-7.5","","-14.6","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","15","","28","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-08","1994","01","08","","5.6","","-15.0","","-4.7","","22.7","","0.0","","13.7","","2.2","","15.1","","15","","25","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-09","1994","01","09","","-4.5","","-14.0","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","15","","28","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-10","1994","01","10","","-10.2","","-14.4","","-12.3","","30.3","","0.0","","0.0","","0.2","","0.2","","14","","30","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-11","1994","01","11","","0.1","","-14.7","","-7.3","","25.3","","0.0","","0.0","","0.7","","0.7","","14","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-12","1994","01","12","","0.0","","-5.9","","-3.0","","21.0","","0.0","","0.0","","0.2","","0.2","","15","","27","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1994-01-13","1994","01","13","","-1.4","","-6.6","","-4.0","","22.0","","0.0","","0.0","T","5.1","","5.1","","16","","","","<31",""
