"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-01","1986","01","01","","5.2","","-7.3","","-1.1","","19.1","","0.0","","6.1","","0.0","","6.1","","1","","30","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-02","1986","01","02","","-0.2","","-10.2","","-5.2","","23.2","","0.0","","0.0","","0.2","","0.2","","0","T","22","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-03","1986","01","03","","6.4","","-5.9","","0.3","","17.7","","0.0","","28.0","","0.0","T","28.0","","0","T","11","","96",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-04","1986","01","04","","7.4","","-12.1","","-2.4","","20.4","","0.0","","5.0","","2.3","","7.3","","0","T","30","","96",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-05","1986","01","05","","3.0","","-13.4","","-5.2","","23.2","","0.0","","6.0","","10.0","","16.0","","2","","27","","69",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-06","1986","01","06","","0.4","","-7.9","","-3.8","","21.8","","0.0","","0.0","","1.2","","1.2","","6","","26","","70",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-07","1986","01","07","","-7.1","","-13.0","","-10.1","","28.1","","0.0","","0.0","","0.0","T","0.0","T","7","","26","","70",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-08","1986","01","08","","-7.9","","-16.0","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","7","","32","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-09","1986","01","09","","-1.1","","-14.7","","-7.9","","25.9","","0.0","","0.0","","0.6","","0.4","","5","","23","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-10","1986","01","10","","4.2","","-1.5","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","4","","23","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-11","1986","01","11","","0.5","","-13.9","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-12","1986","01","12","","5.3","","-13.2","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","4","","19","","72",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-13","1986","01","13","","5.8","","2.4","","4.1","","13.9","","0.0","","10.2","","0.0","","10.2","","1","","21","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-14","1986","01","14","","3.0","","-17.7","","-7.4","","25.4","","0.0","","2.6","","9.6","","12.2","","4","","35","","81",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-15","1986","01","15","","-17.0","","-21.8","","-19.4","","37.4","","0.0","","0.0","","1.1","","0.8","","10","","22","","61",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-16","1986","01","16","","-10.0","","-17.0","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","10","","27","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-17","1986","01","17","","3.8","","-13.0","","-4.6","","22.6","","0.0","","0.0","","0.0","T","0.0","T","9","","21","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-18","1986","01","18","","8.1","","2.0","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","4","","22","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-19","1986","01","19","","9.0","","-1.9","","3.6","","14.4","","0.0","","3.2","","0.0","","3.2","","2","","16","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-20","1986","01","20","","11.4","","3.3","","7.4","","10.6","","0.0","","45.2","","0.0","","45.2","","0","T","27","","76",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-21","1986","01","21","","6.4","","-4.8","","0.8","","17.2","","0.0","","1.0","","0.2","","1.2","","0","","22","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-22","1986","01","22","","1.9","","-5.9","","-2.0","","20.0","","0.0","","0.0","T","0.0","T","0.0","T","0","T","17","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-23","1986","01","23","","5.0","","-11.4","","-3.2","","21.2","","0.0","","0.4","","0.0","","0.4","","0","","30","","46",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-24","1986","01","24","","-11.2","","-18.4","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","0","","33","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-25","1986","01","25","","-3.7","","-20.3","","-12.0","","30.0","","0.0","","0.0","","0.5","","0.2","","0","","15","","33",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-26","1986","01","26","","7.9","","-4.0","","2.0","","16.0","","0.0","","11.0","","0.0","T","11.0","","0","T","13","","67",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-27","1986","01","27","","12.4","","6.8","","9.6","","8.4","","0.0","","19.0","","0.0","","19.0","","0","","16","","76",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-28","1986","01","28","","11.4","","-3.2","","4.1","","13.9","","0.0","","1.6","","0.0","T","1.6","","0","","16","","78",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-29","1986","01","29","","-2.0","","-8.4","","-5.2","","23.2","","0.0","","0.0","","0.6","","0.4","","0","T","23","","63",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-30","1986","01","30","","-3.7","","-10.0","","-6.9","","24.9","","0.0","","0.0","","14.4","","12.8","","0","T","32","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-01-31","1986","01","31","","-6.2","","-13.4","","-9.8","","27.8","","0.0","","0.0","","1.0","","0.6","","14","","28","","39",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-02-01","1986","02","01","","-11.0","","-17.3","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","15","","30","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1986-02-02","1986","02","02","","1.0","","-12.2","","-5.6","","23.6","","0.0","","0.0","T","14.2","","12.8","","14","","12","","57",""
