"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-01","1982","01","01","","1.2","","-8.9","","-3.9","","21.9","","0.0","","0.0","T","0.0","T","0.0","T","18","","10","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-02","1982","01","02","","4.5","","-1.0","","1.8","","16.2","","0.0","","10.7","","21.4","","31.6","","19","","33","","106",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-03","1982","01","03","","0.5","","-0.9","","-0.2","","18.2","","0.0","","0.0","","2.2","","0.8","","32","","36","","69",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-04","1982","01","04","","5.4","","-1.7","","1.9","","16.1","","0.0","","12.3","","0.2","","12.5","","24","","14","","63",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-05","1982","01","05","","8.8","","-5.7","","1.6","","16.4","","0.0","","31.8","","0.2","","32.0","","14","","16","","81",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-06","1982","01","06","","-2.2","","-9.0","","-5.6","","23.6","","0.0","","0.0","","2.8","","1.9","","6","","29","","59",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-07","1982","01","07","","4.0","","-2.3","","0.9","","17.1","","0.0","","0.4","","3.4","","2.4","","4","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-08","1982","01","08","","-0.5","","-14.9","","-7.7","","25.7","","0.0","","0.0","","4.9","","3.4","","8","","28","","52",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-09","1982","01","09","","-7.9","","-15.8","","-11.9","","29.9","","0.0","","0.0","","0.4","","0.2","","8","","27","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-10","1982","01","10","","-10.0","","-17.2","","-13.6","","31.6","","0.0","","0.0","","12.4","","9.6","","11","","34","","44",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-11","1982","01","11","","-9.5","","-19.6","","-14.6","","32.6","","0.0","","0.0","","13.9","","7.4","","17","","25","","41",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-12","1982","01","12","","-13.0","","-17.5","","-15.3","","33.3","","0.0","","0.0","","0.3","","0.3","","30","","29","","37",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-13","1982","01","13","","-7.2","","-16.8","","-12.0","","30.0","","0.0","","0.0","","2.0","","1.5","","30","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-14","1982","01","14","","1.4","","-9.0","","-3.8","","21.8","","0.0","","3.7","","22.2","","25.2","","34","","10","","78",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-15","1982","01","15","","1.8","","-7.9","","-3.1","","21.1","","0.0","","19.2","","2.4","","21.1","","30","","31","","67",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-16","1982","01","16","","-1.7","","-9.1","","-5.4","","23.4","","0.0","","0.0","","1.3","","1.0","","28","","27","","54",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-17","1982","01","17","","2.4","","-24.7","","-11.2","","29.2","","0.0","","0.0","T","4.4","","3.4","","29","","29","","81",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1982-01-18","1982","01","18","","-16.1","","-25.4","","-20.8","","38.8","","0.0","","0.0","","1.0","","0.7","","30","","27","","80",""
