"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-01","1971","01","01","","-3.3","","-8.9","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","56","","2","","35",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-02","1971","01","02","","-1.7","","-4.4","","-3.1","","21.1","","0.0","","0.0","","5.3","","5.3","","61","","34","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-03","1971","01","03","","-2.8","","-5.6","","-4.2","","22.2","","0.0","","0.0","","0.0","T","0.0","T","61","","29","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-04","1971","01","04","","-1.1","","-3.3","","-2.2","","20.2","","0.0","","0.0","","0.0","T","0.0","T","61","","32","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-05","1971","01","05","","5.6","","-3.3","","1.2","","16.8","","0.0","","13.0","","0.0","T","13.0","","58","","14","","50",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-06","1971","01","06","","0.6","","-5.0","","-2.2","","20.2","","0.0","","0.0","","0.0","T","0.0","T","48","","29","","74",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-07","1971","01","07","","-5.0","","-11.7","","-8.4","","26.4","","0.0","","0.0","","0.5","","0.5","","48","","29","","64",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-08","1971","01","08","","-8.9","","-15.6","","-12.3","","30.3","","0.0","","0.0","","0.5","","0.5","","46","","32","","55",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-09","1971","01","09","","-8.3","","-18.3","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","43","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-10","1971","01","10","","-5.0","","-14.4","","-9.7","","27.7","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-11","1971","01","11","","-0.6","","-8.9","","-4.8","","22.8","","0.0","","0.0","","3.0","","1.8","","41","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-12","1971","01","12","","-3.9","","-16.7","","-10.3","","28.3","","0.0","","0.0","","3.3","","2.3","","41","","34","","56",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-13","1971","01","13","","-6.7","","-23.3","","-15.0","","33.0","","0.0","","0.0","","0.0","T","0.0","T","43","","34","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-14","1971","01","14","","-13.3","","-24.4","","-18.9","","36.9","","0.0","","0.0","","2.0","","1.5","","43","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-15","1971","01","15","","-7.8","","-16.7","","-12.3","","30.3","","0.0","","0.0","","1.5","","1.0","","51","","29","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-16","1971","01","16","","-12.2","","-19.4","","-15.8","","33.8","","0.0","","0.0","","0.0","T","0.0","T","51","","34","","63",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-17","1971","01","17","","-14.4","","-21.1","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","51","","29","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-18","1971","01","18","","-8.9","","-22.2","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","51","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-19","1971","01","19","","-3.9","","-21.1","","-12.5","","30.5","","0.0","","0.0","","1.8","","1.0","","51","","","","<31",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-20","1971","01","20","","-3.9","","-10.0","","-7.0","","25.0","","0.0","","0.0","","14.2","","12.2","","53","","34","","48",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-21","1971","01","21","","-3.9","","-10.6","","-7.3","","25.3","","0.0","","0.0","","0.5","","0.5","","66","","32","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-22","1971","01","22","","0.0","","-6.7","","-3.4","","21.4","","0.0","","0.0","","3.8","","3.8","","69","","29","","55",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-23","1971","01","23","","-2.2","","-10.6","","-6.4","","24.4","","0.0","","0.0","","22.9","","14.7","","69","","32","","45",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-24","1971","01","24","","-1.1","","-8.3","","-4.7","","22.7","","0.0","","0.0","","2.5","","2.0","","94","","29","","43",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-25","1971","01","25","","0.6","","-8.3","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","86","","18","","32",""
"-63.50","44.88","HALIFAX STANFIELD INT'L A","8202250","1971-01-26","1971","01","26","","5.6","","-1.1","","2.3","","15.7","","0.0","","20.6","","0.0","","20.6","","64","","11","","109",""
